MapDate,Region,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20140902,Midwest,92.42,7.58,0.85,0,0,0,9/2/2014,9/8/2014,1
20140902,Northeast,94.27,5.73,0,0,0,0,9/2/2014,9/8/2014,1
20140902,South,42.82,57.18,40.69,25.3,10.37,1.69,9/2/2014,9/8/2014,1
20140902,Southeast,59.83,40.17,8,2.3,0,0,9/2/2014,9/8/2014,1
20140902,West,48.69,51.31,41.82,29.16,15.02,6.71,9/2/2014,9/8/2014,1
20140826,High Plains,67.44,32.56,21.32,6.46,1.45,0,8/26/2014,9/1/2014,1
20140826,Midwest,86.13,13.87,1.79,0,0,0,8/26/2014,9/1/2014,1
20140826,Northeast,94.28,5.72,0,0,0,0,8/26/2014,9/1/2014,1
20140826,South,44.55,55.45,40.81,25.76,10.29,1.69,8/26/2014,9/1/2014,1
20140826,Southeast,68.94,31.06,6.49,1.63,0,0,8/26/2014,9/1/2014,1
20140826,West,48.54,51.46,42.47,30.22,15.37,6.71,8/26/2014,9/1/2014,1
20140819,High Plains,64.32,35.68,21.65,6.44,1.45,0,8/19/2014,8/25/2014,1
20140819,Midwest,82.75,17.25,1.05,0,0,0,8/19/2014,8/25/2014,1
20140819,Northeast,96,4,0,0,0,0,8/19/2014,8/25/2014,1
20140819,South,46.12,53.88,39.76,23.56,9.7,1.69,8/19/2014,8/25/2014,1
20140819,Southeast,73.91,26.09,4.7,0.65,0,0,8/19/2014,8/25/2014,1
20140819,West,48.35,51.65,42.7,31.27,15.64,6.71,8/19/2014,8/25/2014,1
20140812,High Plains,63.9,36.1,21.73,6.44,1.56,0,8/12/2014,8/18/2014,1
20140812,Midwest,88.27,11.73,1.66,0,0,0,8/12/2014,8/18/2014,1
20140812,Northeast,94.22,5.78,0,0,0,0,8/12/2014,8/18/2014,1
20140812,South,46.05,53.95,38.94,24.48,9.25,1.62,8/12/2014,8/18/2014,1
20140812,Southeast,76.13,23.87,3.46,0,0,0,8/12/2014,8/18/2014,1
20140812,West,48.27,51.73,43.09,31.87,15.98,6.71,8/12/2014,8/18/2014,1
20140805,High Plains,62.06,37.94,22.79,7.23,1.59,0.11,8/5/2014,8/11/2014,1
20140805,Midwest,88.91,11.09,2.9,0,0,0,8/5/2014,8/11/2014,1
20140805,Northeast,94.62,5.38,0,0,0,0,8/5/2014,8/11/2014,1
20140805,South,44.85,55.15,38.73,24.34,9.13,1.79,8/5/2014,8/11/2014,1
20140805,Southeast,73.89,26.11,1.69,0,0,0,8/5/2014,8/11/2014,1
20140805,West,48.61,51.39,43.37,31.96,15.92,6.71,8/5/2014,8/11/2014,1
20140729,High Plains,63.28,36.72,21.67,8.6,2.09,0.19,7/29/2014,8/4/2014,1
20140729,Midwest,90.96,9.04,2.5,0,0,0,7/29/2014,8/4/2014,1
20140729,Northeast,94.75,5.25,0,0,0,0,7/29/2014,8/4/2014,1
20140729,South,43.3,56.7,39.88,24.65,10.33,2.08,7/29/2014,8/4/2014,1
20140729,Southeast,71.09,28.91,0.58,0,0,0,7/29/2014,8/4/2014,1
20140729,West,48.63,51.37,43.93,32.52,16.14,6.71,7/29/2014,8/4/2014,1
20140722,High Plains,68.33,31.67,20.89,8.6,2.21,0.19,7/22/2014,7/28/2014,1
20140722,Midwest,90.68,9.32,1.33,0,0,0,7/22/2014,7/28/2014,1
20140722,Northeast,93.45,6.55,0,0,0,0,7/22/2014,7/28/2014,1
20140722,South,42.44,57.56,39.33,24.85,10.7,2.4,7/22/2014,7/28/2014,1
20140722,Southeast,80.58,19.42,0.12,0,0,0,7/22/2014,7/28/2014,1
20140722,West,48.3,51.7,43.98,34.54,17.24,4.48,7/22/2014,7/28/2014,1
20140715,High Plains,68.9,31.1,20.65,9.4,2.75,0.19,7/15/2014,7/21/2014,1
20140715,Midwest,91.47,8.53,1.61,0,0,0,7/15/2014,7/21/2014,1
20140715,Northeast,95.42,4.58,0,0,0,0,7/15/2014,7/21/2014,1
20140715,South,37.52,62.48,43.23,26.97,13.18,2.76,7/15/2014,7/21/2014,1
20140715,Southeast,76.46,23.54,0.32,0,0,0,7/15/2014,7/21/2014,1
20140715,West,51.55,48.45,43.65,34.07,17.41,4.48,7/15/2014,7/21/2014,1
20140708,High Plains,65.69,34.31,22.26,11.2,3.65,0.25,7/8/2014,7/14/2014,1
20140708,Midwest,90.28,9.72,1.71,0,0,0,7/8/2014,7/14/2014,1
20140708,Northeast,96.4,3.6,0,0,0,0,7/8/2014,7/14/2014,1
20140708,South,35.58,64.42,42.11,27.16,13.27,3.17,7/8/2014,7/14/2014,1
20140708,Southeast,86.16,13.84,0.32,0,0,0,7/8/2014,7/14/2014,1
20140708,West,51.55,48.45,43.64,35.01,17.37,4.48,7/8/2014,7/14/2014,1
20140701,High Plains,65.67,34.33,21.44,11.2,3.95,0.39,7/1/2014,7/7/2014,1
20140701,Midwest,90.22,9.78,1.43,0,0,0,7/1/2014,7/7/2014,1
20140701,Northeast,95.91,4.09,0,0,0,0,7/1/2014,7/7/2014,1
20140701,South,36.88,63.12,41.83,27.42,13.35,3.29,7/1/2014,7/7/2014,1
20140701,Southeast,95.18,4.82,0.23,0,0,0,7/1/2014,7/7/2014,1
20140701,West,51.59,48.41,43.64,35.03,17.17,4.48,7/1/2014,7/7/2014,1
20140624,High Plains,63.27,36.73,22.51,11.7,5.23,0.39,6/24/2014,6/30/2014,1
20140624,Midwest,87.97,12.03,1.91,0,0,0,6/24/2014,6/30/2014,1
20140624,Northeast,98.28,1.72,0,0,0,0,6/24/2014,6/30/2014,1
20140624,South,35.73,64.27,46.11,27.38,15.14,3.92,6/24/2014,6/30/2014,1
20140624,Southeast,94.37,5.63,0.27,0,0,0,6/24/2014,6/30/2014,1
20140624,West,43.63,56.37,43.64,34.53,14.73,4.13,6/24/2014,6/30/2014,1
20140617,High Plains,62.91,37.09,23.9,12.36,5.34,0.39,6/17/2014,6/23/2014,1
20140617,Midwest,89.88,10.12,2.3,0,0,0,6/17/2014,6/23/2014,1
20140617,Northeast,99.06,0.94,0,0,0,0,6/17/2014,6/23/2014,1
20140617,South,35.14,64.86,47.22,30.65,17.31,5.24,6/17/2014,6/23/2014,1
20140617,Southeast,94.73,5.27,0.27,0,0,0,6/17/2014,6/23/2014,1
20140617,West,43.32,56.68,43.69,34.4,14.73,4.13,6/17/2014,6/23/2014,1
20140610,High Plains,62.26,37.74,25.58,13.12,7.02,0.39,6/10/2014,6/16/2014,1
20140610,Midwest,86,14,4.41,0,0,0,6/10/2014,6/16/2014,1
20140610,Northeast,98.4,1.6,0,0,0,0,6/10/2014,6/16/2014,1
20140610,South,35.49,64.51,46.42,32.93,18.82,5.68,6/10/2014,6/16/2014,1
20140610,Southeast,93.79,6.21,1.57,0,0,0,6/10/2014,6/16/2014,1
20140610,West,43.32,56.68,43.65,34.42,14.72,3.1,6/10/2014,6/16/2014,1
20140603,High Plains,60.29,39.71,31.6,20.22,11.24,0.77,6/3/2014,6/9/2014,1
20140603,Midwest,80.11,19.89,6.16,0.13,0,0,6/3/2014,6/9/2014,1
20140603,Northeast,98.68,1.32,0,0,0,0,6/3/2014,6/9/2014,1
20140603,South,31.04,68.96,46.47,33.59,21.79,7.22,6/3/2014,6/9/2014,1
20140603,Southeast,93.05,6.95,0.89,0,0,0,6/3/2014,6/9/2014,1
20140603,West,43.92,56.08,43.5,34.35,14.4,3.12,6/3/2014,6/9/2014,1
20140527,High Plains,57.68,42.32,33.07,21.6,11.43,0.89,5/27/2014,6/2/2014,1
20140527,Midwest,81.2,18.8,6.47,0.13,0,0,5/27/2014,6/2/2014,1
20140527,Northeast,98.68,1.32,0,0,0,0,5/27/2014,6/2/2014,1
20140527,South,32.26,67.74,48.1,34.85,23.9,8.96,5/27/2014,6/2/2014,1
20140527,Southeast,93.91,6.09,0.87,0,0,0,5/27/2014,6/2/2014,1
20140527,West,50.83,49.17,43.54,34.34,14.41,3.12,5/27/2014,6/2/2014,1
20140520,High Plains,57.22,42.78,33.46,20.67,11.13,0.92,5/20/2014,5/26/2014,1
20140520,Midwest,83.17,16.83,6.47,0.13,0,0,5/20/2014,5/26/2014,1
20140520,Northeast,98.68,1.32,0,0,0,0,5/20/2014,5/26/2014,1
20140520,South,31.81,68.19,48.83,38.35,28.53,17.21,5/20/2014,5/26/2014,1
20140520,Southeast,94.65,5.35,0.1,0,0,0,5/20/2014,5/26/2014,1
20140520,West,50.8,49.2,43.69,34.57,14.53,3.5,5/20/2014,5/26/2014,1
20140513,High Plains,57.22,42.78,33.46,20.67,11.09,0.84,5/13/2014,5/19/2014,1
20140513,Midwest,82.16,17.84,6.43,0.12,0,0,5/13/2014,5/19/2014,1
20140513,Northeast,90.97,9.03,0,0,0,0,5/13/2014,5/19/2014,1
20140513,South,29.97,70.03,48.45,37.17,26.81,14.52,5/13/2014,5/19/2014,1
20140513,Southeast,93.12,6.88,0.38,0,0,0,5/13/2014,5/19/2014,1
20140513,West,50.87,49.13,43.69,34.47,14.23,3.41,5/13/2014,5/19/2014,1
20140506,High Plains,52.47,47.53,35.87,21.59,10.88,0.55,5/6/2014,5/12/2014,1
20140506,Midwest,79.03,20.97,8.09,0.48,0,0,5/6/2014,5/12/2014,1
20140506,Northeast,90.97,9.03,0,0,0,0,5/6/2014,5/12/2014,1
20140506,South,25.93,74.07,54.44,41.67,29.83,14.72,5/6/2014,5/12/2014,1
20140506,Southeast,95.61,4.39,0,0,0,0,5/6/2014,5/12/2014,1
20140506,West,50.69,49.31,44.24,33.14,14.23,3.41,5/6/2014,5/12/2014,1
20140429,High Plains,51.87,48.13,32.71,20.1,6.37,0.39,4/29/2014,5/5/2014,1
20140429,Midwest,78.36,21.64,7.11,0.35,0,0,4/29/2014,5/5/2014,1
20140429,Northeast,97.93,2.07,0,0,0,0,4/29/2014,5/5/2014,1
20140429,South,34.03,65.97,48.77,34.02,24.32,11.66,4/29/2014,5/5/2014,1
20140429,Southeast,98.08,1.92,0,0,0,0,4/29/2014,5/5/2014,1
20140429,West,50.59,49.41,44.36,33.18,14.23,3.39,4/29/2014,5/5/2014,1
20140422,High Plains,49.86,50.14,32.16,19.6,5.35,0.39,4/22/2014,4/28/2014,1
20140422,Midwest,71.05,28.95,9.22,0.6,0,0,4/22/2014,4/28/2014,1
20140422,Northeast,95.78,4.22,0,0,0,0,4/22/2014,4/28/2014,1
20140422,South,36.68,63.32,45.64,31.83,21.54,8.27,4/22/2014,4/28/2014,1
20140422,Southeast,97.72,2.28,0.23,0,0,0,4/22/2014,4/28/2014,1
20140422,West,50.51,49.49,44.87,32.94,13.03,3.35,4/22/2014,4/28/2014,1
20140415,High Plains,53.78,46.22,32.2,19.33,4.96,0.3,4/15/2014,4/21/2014,1
20140415,Midwest,71.7,28.3,9.22,0.6,0,0,4/15/2014,4/21/2014,1
20140415,Northeast,98.01,1.99,0,0,0,0,4/15/2014,4/21/2014,1
20140415,South,40.5,59.5,44.59,29.59,18.17,7.03,4/15/2014,4/21/2014,1
20140415,Southeast,98.76,1.24,0.23,0,0,0,4/15/2014,4/21/2014,1
20140415,West,50.55,49.45,44.15,31.87,11.65,2.96,4/15/2014,4/21/2014,1
20140408,High Plains,51.32,48.68,32.01,18.33,4.39,0.3,4/8/2014,4/14/2014,1
20140408,Midwest,66.99,33.01,11.48,0.77,0,0,4/8/2014,4/14/2014,1
20140408,Northeast,98.01,1.99,0,0,0,0,4/8/2014,4/14/2014,1
20140408,South,41.17,58.83,43.21,27.45,17.46,5.38,4/8/2014,4/14/2014,1
20140408,Southeast,98.79,1.21,0.23,0,0,0,4/8/2014,4/14/2014,1
20140408,West,50.21,49.79,44.15,30.98,11.63,2.94,4/8/2014,4/14/2014,1
20140401,High Plains,52.35,47.65,30.61,18.19,4.39,0.3,4/1/2014,4/7/2014,1
20140401,Midwest,59.43,40.57,13.53,0.77,0,0,4/1/2014,4/7/2014,1
20140401,Northeast,98.01,1.99,0,0,0,0,4/1/2014,4/7/2014,1
20140401,South,34.69,65.31,45.56,27.99,17.02,3.38,4/1/2014,4/7/2014,1
20140401,Southeast,90.31,9.69,0.6,0,0,0,4/1/2014,4/7/2014,1
20140401,West,49.87,50.13,43.91,30.65,11.64,2.94,4/1/2014,4/7/2014,1
20140325,High Plains,52.35,47.65,29.23,14.68,4.13,0.3,3/25/2014,3/31/2014,1
20140325,Midwest,64.85,35.15,13.52,0.77,0,0,3/25/2014,3/31/2014,1
20140325,Northeast,96.04,3.96,0,0,0,0,3/25/2014,3/31/2014,1
20140325,South,33.71,66.29,45.86,25.46,15.81,2.9,3/25/2014,3/31/2014,1
20140325,Southeast,93.51,6.49,0.6,0,0,0,3/25/2014,3/31/2014,1
20140325,West,49.87,50.13,44.06,30.65,11.93,2.93,3/25/2014,3/31/2014,1
20140318,High Plains,53.06,46.94,27.87,14.42,4.09,0.3,3/18/2014,3/24/2014,1
20140318,Midwest,64.85,35.15,13.41,0.77,0,0,3/18/2014,3/24/2014,1
20140318,Northeast,96.04,3.96,0,0,0,0,3/18/2014,3/24/2014,1
20140318,South,34.66,65.34,42.71,20.79,9.06,1.25,3/18/2014,3/24/2014,1
20140318,Southeast,94.45,5.55,0,0,0,0,3/18/2014,3/24/2014,1
20140318,West,50.08,49.92,44.19,30.73,11.84,2.63,3/18/2014,3/24/2014,1
20140311,High Plains,51.58,48.42,23.28,14.39,2.78,0.3,3/11/2014,3/17/2014,1
20140311,Midwest,65.31,34.69,12.08,0.77,0,0,3/11/2014,3/17/2014,1
20140311,Northeast,96.04,3.96,0,0,0,0,3/11/2014,3/17/2014,1
20140311,South,33.75,66.25,42.47,21.55,7.74,1.34,3/11/2014,3/17/2014,1
20140311,Southeast,93.75,6.25,0,0,0,0,3/11/2014,3/17/2014,1
20140311,West,45.11,54.89,43.01,29.41,11.24,2.63,3/11/2014,3/17/2014,1
20140304,High Plains,48.85,51.15,22.91,13.54,2.78,0.3,3/4/2014,3/10/2014,1
20140304,Midwest,66.07,33.93,11.63,0.77,0,0,3/4/2014,3/10/2014,1
20140304,Northeast,96.04,3.96,0,0,0,0,3/4/2014,3/10/2014,1
20140304,South,32.43,67.57,42.36,19.69,6.04,0.86,3/4/2014,3/10/2014,1
20140304,Southeast,98.18,1.82,0,0,0,0,3/4/2014,3/10/2014,1
20140304,West,43.67,56.33,43.52,30.03,11.24,2.63,3/4/2014,3/10/2014,1
20140225,High Plains,48.72,51.28,23.03,13.8,2.79,0.3,2/25/2014,3/3/2014,1
20140225,Midwest,65.84,34.16,11.63,0.8,0,0,2/25/2014,3/3/2014,1
20140225,Northeast,96.04,3.96,0,0,0,0,2/25/2014,3/3/2014,1
20140225,South,30.23,69.77,43.1,20.79,6.51,0.79,2/25/2014,3/3/2014,1
20140225,Southeast,97.55,2.45,0,0,0,0,2/25/2014,3/3/2014,1
20140225,West,43.42,56.58,43.69,29.53,11.55,3.01,2/25/2014,3/3/2014,1
20140218,High Plains,47.99,52.01,21.14,13.92,2.85,0.3,2/18/2014,2/24/2014,1
20140218,Midwest,65.34,34.66,17.24,2.49,0,0,2/18/2014,2/24/2014,1
20140218,Northeast,92.33,7.67,0,0,0,0,2/18/2014,2/24/2014,1
20140218,South,39.27,60.73,37.05,17.91,5.98,0.68,2/18/2014,2/24/2014,1
20140218,Southeast,97.16,2.84,0,0,0,0,2/18/2014,2/24/2014,1
20140218,West,43.08,56.92,43.88,29.39,10.96,1.85,2/18/2014,2/24/2014,1
20140211,High Plains,45.4,54.6,22.05,13.92,2.85,0.3,2/11/2014,2/17/2014,1
20140211,Midwest,65.26,34.74,17.31,2.93,0,0,2/11/2014,2/17/2014,1
20140211,Northeast,88.13,11.87,0,0,0,0,2/11/2014,2/17/2014,1
20140211,South,38.48,61.52,37.31,16.4,5.88,0.68,2/11/2014,2/17/2014,1
20140211,Southeast,95.17,4.83,0,0,0,0,2/11/2014,2/17/2014,1
20140211,West,40.79,59.21,47.05,30.04,10.24,1.36,2/11/2014,2/17/2014,1
20140204,High Plains,43.15,56.85,23.33,14.43,2.85,0.3,2/4/2014,2/10/2014,1
20140204,Midwest,65.04,34.96,17.82,2.93,0,0,2/4/2014,2/10/2014,1
20140204,Northeast,86.75,13.25,0,0,0,0,2/4/2014,2/10/2014,1
20140204,South,37.26,62.74,36.75,15.68,5.7,0.68,2/4/2014,2/10/2014,1
20140204,Southeast,90.76,9.24,0,0,0,0,2/4/2014,2/10/2014,1
20140204,West,40.91,59.09,46.26,29.02,11.26,1.36,2/4/2014,2/10/2014,1
20140128,High Plains,43.27,56.73,23.33,14.43,2.85,0.3,1/28/2014,2/3/2014,1
20140128,Midwest,65.14,34.86,17.7,2.93,0,0,1/28/2014,2/3/2014,1
20140128,Northeast,88.57,11.43,0,0,0,0,1/28/2014,2/3/2014,1
20140128,South,40.31,59.69,31.75,15.26,4.95,0.72,1/28/2014,2/3/2014,1
20140128,Southeast,85.09,14.91,0,0,0,0,1/28/2014,2/3/2014,1
20140128,West,41.2,58.8,46.32,29.09,11.27,1.26,1/28/2014,2/3/2014,1
20140121,High Plains,45.44,54.56,20.62,12.28,2.44,0.3,1/21/2014,1/27/2014,1
20140121,Midwest,65.28,34.72,17.7,2.93,0,0,1/21/2014,1/27/2014,1
20140121,Northeast,88.57,11.43,0,0,0,0,1/21/2014,1/27/2014,1
20140121,South,47.43,52.57,28.65,13.43,4.02,0.72,1/21/2014,1/27/2014,1
20140121,Southeast,94.97,5.03,0,0,0,0,1/21/2014,1/27/2014,1
20140121,West,41.76,58.24,44.3,27.08,10.13,0.38,1/21/2014,1/27/2014,1
20140114,High Plains,45.97,54.03,20.62,12.28,2.44,0.3,1/14/2014,1/20/2014,1
20140114,Midwest,66.21,33.79,17.7,2.93,0,0,1/14/2014,1/20/2014,1
20140114,Northeast,83.57,16.43,2.2,0,0,0,1/14/2014,1/20/2014,1
20140114,South,52.53,47.47,27.56,13.43,4.02,0.72,1/14/2014,1/20/2014,1
20140114,Southeast,94.97,5.03,0,0,0,0,1/14/2014,1/20/2014,1
20140114,West,41.76,58.24,44.3,27.08,10.13,0.38,1/14/2014,1/20/2014,1
20140107,High Plains,45.79,54.21,20.6,12.28,2.44,0.3,1/7/2014,1/13/2014,1
20140107,Midwest,66.9,33.1,17.7,2.93,0,0,1/7/2014,1/13/2014,1
20140107,Northeast,69.07,30.93,5.11,0,0,0,1/7/2014,1/13/2014,1
20140107,South,55.41,44.59,27.25,13.05,3.58,0.72,1/7/2014,1/13/2014,1
20140107,Southeast,90.87,9.13,0,0,0,0,1/7/2014,1/13/2014,1
20140107,West,40.81,59.19,41.79,23.55,5.93,0.38,1/7/2014,1/13/2014,1
20131231,High Plains,45.79,54.21,20.6,12.28,2.44,0.3,12/31/2013,1/6/2014,1
20131231,Midwest,66.9,33.1,17.7,2.93,0,0,12/31/2013,1/6/2014,1
20131231,Northeast,69.91,30.09,6.73,0,0,0,12/31/2013,1/6/2014,1
20131231,South,55.85,44.15,27.23,13.21,3.58,0.72,12/31/2013,1/6/2014,1
20131231,Southeast,91.63,8.37,0,0,0,0,12/31/2013,1/6/2014,1
20131231,West,43.41,56.59,37.29,22.64,5.59,0.38,12/31/2013,1/6/2014,1
20131224,High Plains,45.79,54.21,20.6,12.28,2.6,0.3,12/24/2013,12/30/2013,1
20131224,Midwest,66.9,33.1,17.7,2.93,0,0,12/24/2013,12/30/2013,1
20131224,Northeast,69.76,30.24,7.46,0,0,0,12/24/2013,12/30/2013,1
20131224,South,56.15,43.85,28.27,13.86,4.07,0.72,12/24/2013,12/30/2013,1
20131224,Southeast,71.62,28.38,0.47,0,0,0,12/24/2013,12/30/2013,1
20131224,West,44.35,55.65,37.07,22.37,5.45,0.38,12/24/2013,12/30/2013,1
20131217,High Plains,44.81,55.19,20.96,12.01,2.05,0.3,12/17/2013,12/23/2013,1
20131217,Midwest,60.25,39.75,18.13,3.08,0,0,12/17/2013,12/23/2013,1
20131217,Northeast,67.82,32.18,7.46,0,0,0,12/17/2013,12/23/2013,1
20131217,South,53.23,46.77,28.99,14.01,4.05,0.91,12/17/2013,12/23/2013,1
20131217,Southeast,59.2,40.8,1.16,0,0,0,12/17/2013,12/23/2013,1
20131217,West,43.71,56.29,37.2,22.33,5.45,0.38,12/17/2013,12/23/2013,1
20131210,High Plains,44.81,55.19,19.31,11.9,2.05,0.3,12/10/2013,12/16/2013,1
20131210,Midwest,60.25,39.75,18.13,3.08,0,0,12/10/2013,12/16/2013,1
20131210,Northeast,67.44,32.56,7.46,0,0,0,12/10/2013,12/16/2013,1
20131210,South,53.77,46.23,27.98,12.64,3.54,0.8,12/10/2013,12/16/2013,1
20131210,Southeast,59.34,40.66,0.24,0,0,0,12/10/2013,12/16/2013,1
20131210,West,45.66,54.34,35.93,22.32,5.45,0.38,12/10/2013,12/16/2013,1
20131203,High Plains,44.58,55.42,19.29,11.71,2.05,0.3,12/3/2013,12/9/2013,1
20131203,Midwest,58.57,41.43,18.49,3.08,0,0,12/3/2013,12/9/2013,1
20131203,Northeast,64.64,35.36,7.46,0,0,0,12/3/2013,12/9/2013,1
20131203,South,52.53,47.47,28.25,12.88,3.6,0.8,12/3/2013,12/9/2013,1
20131203,Southeast,57.27,42.73,0.24,0,0,0,12/3/2013,12/9/2013,1
20131203,West,47.51,52.49,36.3,22.55,5.45,0.38,12/3/2013,12/9/2013,1
20131126,High Plains,44.58,55.42,19.29,11.71,2.05,0.3,11/26/2013,12/2/2013,1
20131126,Midwest,58.57,41.43,18.49,3.08,0,0,11/26/2013,12/2/2013,1
20131126,Northeast,57.72,42.28,7.75,0,0,0,11/26/2013,12/2/2013,1
20131126,South,50.19,49.81,28.14,12.84,3.52,0.8,11/26/2013,12/2/2013,1
20131126,Southeast,49.78,50.22,0.11,0,0,0,11/26/2013,12/2/2013,1
20131126,West,46.25,53.75,38.05,22.55,5.45,0.38,11/26/2013,12/2/2013,1
20131119,High Plains,44.69,55.31,19.31,11.71,2.05,0.3,11/19/2013,11/25/2013,1
20131119,Midwest,58.89,41.11,18.83,3.08,0,0,11/19/2013,11/25/2013,1
20131119,Northeast,64.45,35.55,7.75,0,0,0,11/19/2013,11/25/2013,1
20131119,South,38.26,61.74,30.91,14.47,4.13,0.71,11/19/2013,11/25/2013,1
20131119,Southeast,43.81,56.19,0.9,0,0,0,11/19/2013,11/25/2013,1
20131119,West,45.42,54.58,40.47,23.58,5.45,0.38,11/19/2013,11/25/2013,1
20131112,High Plains,50.28,49.72,19.31,11.71,2.05,0.3,11/12/2013,11/18/2013,1
20131112,Midwest,54.37,45.63,19.12,3.3,0,0,11/12/2013,11/18/2013,1
20131112,Northeast,70.29,29.71,5.3,0,0,0,11/12/2013,11/18/2013,1
20131112,South,39,61,30.48,13.95,3.75,0.49,11/12/2013,11/18/2013,1
20131112,Southeast,62.11,37.89,0.9,0,0,0,11/12/2013,11/18/2013,1
20131112,West,42.52,57.48,43.77,23.58,3.77,0.38,11/12/2013,11/18/2013,1
20131105,High Plains,50.2,49.8,19.29,11.71,2.05,0.3,11/5/2013,11/11/2013,1
20131105,Midwest,52.78,47.22,23.04,4.55,0.2,0,11/5/2013,11/11/2013,1
20131105,Northeast,78.96,21.04,3.24,0,0,0,11/5/2013,11/11/2013,1
20131105,South,38.54,61.46,30.79,13.87,3.34,0.52,11/5/2013,11/11/2013,1
20131105,Southeast,69.1,30.9,0,0,0,0,11/5/2013,11/11/2013,1
20131105,West,42.52,57.48,43.77,23.58,3.77,0.38,11/5/2013,11/11/2013,1
20131029,High Plains,48.58,51.42,22.4,11.8,2.05,0.3,10/29/2013,11/4/2013,1
20131029,Midwest,49.63,50.37,24.14,8.49,0.2,0,10/29/2013,11/4/2013,1
20131029,Northeast,78.6,21.4,3.24,0,0,0,10/29/2013,11/4/2013,1
20131029,South,35.07,64.93,40.03,13.59,2.74,0.31,10/29/2013,11/4/2013,1
20131029,Southeast,76.2,23.8,0,0,0,0,10/29/2013,11/4/2013,1
20131029,West,42.52,57.48,44.02,23.58,3.78,0.38,10/29/2013,11/4/2013,1
20131022,High Plains,47.57,52.43,22.4,11.8,2.05,0.3,10/22/2013,10/28/2013,1
20131022,Midwest,48.43,51.57,24.14,8.49,0.2,0,10/22/2013,10/28/2013,1
20131022,Northeast,82.82,17.18,0.64,0,0,0,10/22/2013,10/28/2013,1
20131022,South,33.87,66.13,42.78,13.9,2.7,0.31,10/22/2013,10/28/2013,1
20131022,Southeast,88.67,11.33,0,0,0,0,10/22/2013,10/28/2013,1
20131022,West,42.52,57.48,44.02,23.58,3.78,0.38,10/22/2013,10/28/2013,1
20131015,High Plains,45.14,54.86,29.51,12.46,2.18,0.3,10/15/2013,10/21/2013,1
20131015,Midwest,48.36,51.64,24.58,8.49,0.2,0,10/15/2013,10/21/2013,1
20131015,Northeast,84.08,15.92,0,0,0,0,10/15/2013,10/21/2013,1
20131015,South,31.45,68.55,45.36,13.29,2.2,0.25,10/15/2013,10/21/2013,1
20131015,Southeast,98.65,1.35,0,0,0,0,10/15/2013,10/21/2013,1
20131015,West,42.5,57.5,44.06,23.58,3.78,0.38,10/15/2013,10/21/2013,1
20131008,High Plains,38.88,61.12,34.37,14.62,2.46,0.3,10/8/2013,10/14/2013,1
20131008,Midwest,47.22,52.78,26.53,10.11,0.2,0,10/8/2013,10/14/2013,1
20131008,Northeast,80.04,19.96,0,0,0,0,10/8/2013,10/14/2013,1
20131008,South,26.89,73.11,49.42,18.06,2.82,0.25,10/8/2013,10/14/2013,1
20131008,Southeast,91.36,8.64,0,0,0,0,10/8/2013,10/14/2013,1
20131008,West,42.53,57.47,44.1,23.58,3.78,0.38,10/8/2013,10/14/2013,1
20131001,High Plains,29.87,70.13,43.21,19.5,3.01,0.3,10/1/2013,10/7/2013,1
20131001,Midwest,43.94,56.06,30.56,11.64,0.2,0,10/1/2013,10/7/2013,1
20131001,Northeast,80.04,19.96,0,0,0,0,10/1/2013,10/7/2013,1
20131001,South,26.2,73.8,50.11,17.9,3.16,0.25,10/1/2013,10/7/2013,1
20131001,Southeast,90.8,9.2,0,0,0,0,10/1/2013,10/7/2013,1
20131001,West,41.71,58.29,44.75,23.69,3.78,0.38,10/1/2013,10/7/2013,1
20130924,High Plains,26.98,73.02,49.42,24.46,5.87,0.3,9/24/2013,9/30/2013,1
20130924,Midwest,47,53,30.78,11.37,0.2,0,9/24/2013,9/30/2013,1
20130924,Northeast,90.39,9.61,0,0,0,0,9/24/2013,9/30/2013,1
20130924,South,22.83,77.17,57.61,32.18,4.82,0.34,9/24/2013,9/30/2013,1
20130924,Southeast,98.05,1.95,0,0,0,0,9/24/2013,9/30/2013,1
20130924,West,36.54,63.46,48.55,27.45,4.71,0.38,9/24/2013,9/30/2013,1
20130917,High Plains,25.94,74.06,54.27,25.19,7.47,0.3,9/17/2013,9/23/2013,1
20130917,Midwest,43.22,56.78,31.96,11.48,0,0,9/17/2013,9/23/2013,1
20130917,Northeast,90.28,9.72,0,0,0,0,9/17/2013,9/23/2013,1
20130917,South,15.86,84.14,65.33,45.61,16.79,1.03,9/17/2013,9/23/2013,1
20130917,Southeast,97.57,2.43,0,0,0,0,9/17/2013,9/23/2013,1
20130917,West,36.42,63.58,49.23,28.47,5.09,0.38,9/17/2013,9/23/2013,1
20130910,High Plains,21.79,78.21,62.27,38.13,15.63,2.16,9/10/2013,9/16/2013,1
20130910,Midwest,48.43,51.57,31.64,10.78,0,0,9/10/2013,9/16/2013,1
20130910,Northeast,92.98,7.02,0,0,0,0,9/10/2013,9/16/2013,1
20130910,South,18.86,81.14,62.51,43.97,13.65,1.52,9/10/2013,9/16/2013,1
20130910,Southeast,99.62,0.38,0,0,0,0,9/10/2013,9/16/2013,1
20130910,West,29.29,70.71,53.84,35.09,9.8,1.18,9/10/2013,9/16/2013,1
